,id,krankheit
20446,T53.1,Chloroform
20447,T53.2,Trichloräthylen
20448,T53.2,Trichloräthylen
20449,T53.3,Tetrachloräthylen
20450,T53.3,Tetrachloräthylen
20451,T53.4,Dichlormethan
20452,T53.4,Dichlormethan
20453,T53.5,Fluorchlorkohlenwasserstoffe [FCKW]
20454,T53.5,Fluorchlorkohlenwasserstoffe [FCKW]
20455,T53.6,Sonstige halogenierte aliphatische Kohlenwasserstoffe
20456,T53.6,Sonstige halogenierte aliphatische Kohlenwasserstoffe
20457,T53.7,Sonstige halogenierte aromatische Kohlenwasserstoffe
20458,T53.7,Sonstige halogenierte aromatische Kohlenwasserstoffe
20459,T53.9,"Halogenierte aliphatische und aromatische Kohlenwasserstoffe, nicht näher bezeichnet"
20460,T53.9,"Halogenierte aliphatische und aromatische Kohlenwasserstoffe, nicht näher bezeichnet"
20461,T54.-,Toxische Wirkung von ätzenden Substanzen
20462,T54.-,Toxische Wirkung von ätzenden Substanzen
20463,T54.0,Phenol und dessen Homologe
20464,T54.0,Phenol und dessen Homologe
20465,T54.1,Sonstige ätzende organische Verbindungen
20466,T54.1,Sonstige ätzende organische Verbindungen
20467,T54.2,ätzende Säuren und säureähnliche Substanzen
20468,T54.2,ätzende Säuren und säureähnliche Substanzen
20469,T54.3,ätzalkalien und alkaliähnliche Substanzen
20470,T54.3,ätzalkalien und alkaliähnliche Substanzen
20471,T54.9,"ätzende Substanz, nicht näher bezeichnet"
20472,T54.9,"ätzende Substanz, nicht näher bezeichnet"
20473,T55,Toxische Wirkung von Seifen und Detergenzien
20474,T55,Toxische Wirkung von Seifen und Detergenzien
20475,T56.-,Toxische Wirkung von Metallen
20476,T56.-,Toxische Wirkung von Metallen
20477,T56.0,Blei und dessen Verbindungen
20478,T56.0,Blei und dessen Verbindungen
20479,T56.1,Quecksilber und dessen Verbindungen
20480,T56.1,Quecksilber und dessen Verbindungen
20481,T56.2,Chrom und dessen Verbindungen
20482,T56.2,Chrom und dessen Verbindungen
20483,T56.3,Kadmium und dessen Verbindungen
20484,T56.3,Kadmium und dessen Verbindungen
20485,T56.4,Kupfer und dessen Verbindungen
20486,T56.4,Kupfer und dessen Verbindungen
20487,T56.5,Zink und dessen Verbindungen
20488,T56.5,Zink und dessen Verbindungen
20489,T56.6,Zinn und dessen Verbindungen
20490,T56.6,Zinn und dessen Verbindungen
20491,T56.7,Beryllium und dessen Verbindungen
20492,T56.7,Beryllium und dessen Verbindungen
20493,T56.8,Sonstige Metalle
20494,T56.8,Sonstige Metalle
20495,T56.9,"Metall, nicht näher bezeichnet"
20496,T56.9,"Metall, nicht näher bezeichnet"
20497,T57.-,Toxische Wirkung von sonstigen anorganischen Substanzen
20498,T57.-,Toxische Wirkung von sonstigen anorganischen Substanzen
20499,T57.0,Arsen und dessen Verbindungen
20500,T57.0,Arsen und dessen Verbindungen
20501,T57.1,Phosphor und dessen Verbindungen
20502,T57.1,Phosphor und dessen Verbindungen
20503,T57.2,Mangan und dessen Verbindungen
20504,T57.2,Mangan und dessen Verbindungen
20505,T57.3,Blausäure
20506,T57.3,Blausäure
20507,T57.8,Sonstige näher bezeichnete anorganische Substanzen
20508,T57.8,Sonstige näher bezeichnete anorganische Substanzen
20509,T57.9,"Anorganische Substanz, nicht näher bezeichnet"
20510,T57.9,"Anorganische Substanz, nicht näher bezeichnet"
20511,T58,Toxische Wirkung von Kohlenmonoxid
20512,T58,Toxische Wirkung von Kohlenmonoxid
20513,T59.-,"Toxische Wirkung sonstiger Gase, Dämpfe oder sonstigen Rauches"
20514,T59.-,"Toxische Wirkung sonstiger Gase, Dämpfe oder sonstigen Rauches"
20515,T59.0,Stickstoffoxide
20516,T59.0,Stickstoffoxide
20517,T59.1,Schwefeldioxid
20518,T59.1,Schwefeldioxid
20519,T59.2,Formaldehyd
20520,T59.2,Formaldehyd
20521,T59.3,Tränengas
20522,T59.3,Tränengas
20523,T59.4,Chlorgas
20524,T59.4,Chlorgas
20525,T59.5,Fluorgas und Fluorwasserstoff
20526,T59.5,Fluorgas und Fluorwasserstoff
20527,T59.6,Schwefelwasserstoff
20528,T59.6,Schwefelwasserstoff
20529,T59.7,Kohlendioxid
20530,T59.7,Kohlendioxid
20531,T59.8,"Sonstige näher bezeichnete Gase, Dämpfe oder sonstiger näher bezeichneter Rauch"
20532,T59.8,"Sonstige näher bezeichnete Gase, Dämpfe oder sonstiger näher bezeichneter Rauch"
20533,T59.9,"Gase, Dämpfe oder Rauch, nicht näher bezeichnet"
20534,T59.9,"Gase, Dämpfe oder Rauch, nicht näher bezeichnet"
20535,T60.-,Toxische Wirkung von Schädlingsbekämpfungsmitteln [Pestiziden]
20536,T60.-,Toxische Wirkung von Schädlingsbekämpfungsmitteln [Pestiziden]
20537,T60.0,Organophosphat- und Carbamat-Insektizide
20538,T60.0,Organophosphat- und Carbamat-Insektizide
20539,T60.1,Halogenierte Insektizide
20540,T60.1,Halogenierte Insektizide
20541,T60.2,Sonstige und nicht näher bezeichnete Insektizide
20542,T60.2,Sonstige und nicht näher bezeichnete Insektizide
20543,T60.3,Herbizide und Fungizide
20544,T60.3,Herbizide und Fungizide
20545,T60.4,Rodentizide
20546,T60.4,Rodentizide
20547,T60.8,Sonstige Schädlingsbekämpfungsmittel
20548,T60.8,Sonstige Schädlingsbekämpfungsmittel
20549,T60.9,"Schädlingsbekämpfungsmittel, nicht näher bezeichnet"
20550,T60.9,"Schädlingsbekämpfungsmittel, nicht näher bezeichnet"
20551,T61.-,"Toxische Wirkung schädlicher Substanzen, die mit essbaren Meerestieren aufgenommen wurden"
20552,T61.-,"Toxische Wirkung schädlicher Substanzen, die mit essbaren Meerestieren aufgenommen wurden"
20553,T61.0,Ciguatera-Fischvergiftung
20554,T61.0,Ciguatera-Fischvergiftung
20555,T61.1,Scombroid-Fischvergiftung
20556,T61.1,Scombroid-Fischvergiftung
20557,T61.2,Sonstige Vergiftung durch Fische und Schalentiere
20558,T61.2,Sonstige Vergiftung durch Fische und Schalentiere
20559,T61.8,Toxische Wirkung sonstiger essbarer Meerestiere
20560,T61.8,Toxische Wirkung sonstiger essbarer Meerestiere
20561,T61.9,Toxische Wirkung eines nicht näher bezeichneten essbaren Meerestieres
20562,T61.9,Toxische Wirkung eines nicht näher bezeichneten essbaren Meerestieres
20563,T62.-,"Toxische Wirkung sonstiger schädlicher Substanzen, die mit der Nahrung aufgenommen wurden"
20564,T62.-,"Toxische Wirkung sonstiger schädlicher Substanzen, die mit der Nahrung aufgenommen wurden"
20565,T62.0,Verzehrte Pilze
20566,T62.0,Verzehrte Pilze
20567,T62.1,Verzehrte Beeren
20568,T62.1,Verzehrte Beeren
20569,T62.2,Sonstige verzehrte Pflanze(n) oder Teil(e) davon
20570,T62.2,Sonstige verzehrte Pflanze(n) oder Teil(e) davon
20571,T62.8,"Sonstige näher bezeichnete schädliche Substanzen, die mit der Nahrung aufgenommen wurden"
20572,T62.8,"Sonstige näher bezeichnete schädliche Substanzen, die mit der Nahrung aufgenommen wurden"
20573,T62.9,"Schädliche Substanz, die mit der Nahrung aufgenommen wurde, nicht näher bezeichnet"
20574,T62.9,"Schädliche Substanz, die mit der Nahrung aufgenommen wurde, nicht näher bezeichnet"
20575,T63.-,Toxische Wirkung durch Kontakt mit giftigen Tieren
20576,T63.-,Toxische Wirkung durch Kontakt mit giftigen Tieren
20577,T63.0,Schlangengift
20578,T63.0,Schlangengift
20579,T63.1,Gift anderer Reptilien
20580,T63.1,Gift anderer Reptilien
20581,T63.2,Skorpiongift
20582,T63.2,Skorpiongift
20583,T63.3,Spinnengift
20584,T63.3,Spinnengift
20585,T63.4,Gift sonstiger Arthropoden
20586,T63.4,Gift sonstiger Arthropoden
20587,T63.5,Toxische Wirkung durch Kontakt mit Fischen
20588,T63.5,Toxische Wirkung durch Kontakt mit Fischen
20589,T63.6,Toxische Wirkung durch Kontakt mit sonstigen Meerestieren
20590,T63.6,Toxische Wirkung durch Kontakt mit sonstigen Meerestieren
20591,T63.8,Toxische Wirkung durch Kontakt mit sonstigen giftigen Tieren
20592,T63.8,Toxische Wirkung durch Kontakt mit sonstigen giftigen Tieren
20593,T63.9,Toxische Wirkung durch Kontakt mit einem nicht näher bezeichneten giftigen Tier
20594,T63.9,Toxische Wirkung durch Kontakt mit einem nicht näher bezeichneten giftigen Tier
20595,T64,Toxische Wirkung von Aflatoxin und sonstigem Mykotoxin in kontaminierten Lebensmitteln
20596,T64,Toxische Wirkung von Aflatoxin und sonstigem Mykotoxin in kontaminierten Lebensmitteln
20597,T65.-,Toxische Wirkung sonstiger und nicht näher bezeichneter Substanzen
20598,T65.-,Toxische Wirkung sonstiger und nicht näher bezeichneter Substanzen
20599,T65.0,Zyanide
20600,T65.0,Zyanide
20601,T65.1,Strychnin und dessen Salze
20602,T65.1,Strychnin und dessen Salze
20603,T65.2,Tabak und Nikotin
20604,T65.2,Tabak und Nikotin
20605,T65.3,Nitro- und Aminoderivate von Benzol und dessen Homologen
20606,T65.3,Nitro- und Aminoderivate von Benzol und dessen Homologen
20607,T65.4,Schwefelkohlenstoff
20608,T65.4,Schwefelkohlenstoff
20609,T65.5,"Glyzeroltrinitrat, Sauerstoffsäuren des Stickstoffs und deren Ester"
20610,T65.5,"Glyzeroltrinitrat, Sauerstoffsäuren des Stickstoffs und deren Ester"
20611,T65.6,"Farben und Farbstoffe, anderenorts nicht klassifiziert"
20612,T65.6,"Farben und Farbstoffe, anderenorts nicht klassifiziert"
20613,T65.8,Toxische Wirkung sonstiger näher bezeichneter Substanzen
20614,T65.8,Toxische Wirkung sonstiger näher bezeichneter Substanzen
20615,T65.9,Toxische Wirkung einer nicht näher bezeichneten Substanz
20616,T65.9,Toxische Wirkung einer nicht näher bezeichneten Substanz
20617,T66,Nicht näher bezeichnete Schäden durch Strahlung
20618,T66,Nicht näher bezeichnete Schäden durch Strahlung
20619,T67.-,Schäden durch Hitze und Sonnenlicht
20620,T67.-,Schäden durch Hitze und Sonnenlicht
20621,T67.0,Hitzschlag und Sonnenstich
20622,T67.0,Hitzschlag und Sonnenstich
20623,T67.1,Hitzesynkope
20624,T67.1,Hitzesynkope
20625,T67.2,Hitzekrampf
20626,T67.2,Hitzekrampf
20627,T67.3,Hitzeerschä¶pfung durch Wasserverlust
20628,T67.3,Hitzeerschä¶pfung durch Wasserverlust
20629,T67.4,Hitzeerschä¶pfung durch Salzverlust
20630,T67.4,Hitzeerschä¶pfung durch Salzverlust
20631,T67.5,"Hitzeerschä¶pfung, nicht näher bezeichnet"
20632,T67.5,"Hitzeerschä¶pfung, nicht näher bezeichnet"
20633,T67.6,Passagere Hitzeermä¼dung
20634,T67.6,Passagere Hitzeermä¼dung
20635,T67.7,Hitzeä¶dem
20636,T67.7,Hitzeä¶dem
20637,T67.8,Sonstige Schäden durch Hitze und Sonnenlicht
20638,T67.8,Sonstige Schäden durch Hitze und Sonnenlicht
20639,T67.9,"Schaden durch Hitze und Sonnenlicht, nicht näher bezeichnet"
20640,T67.9,"Schaden durch Hitze und Sonnenlicht, nicht näher bezeichnet"
20641,T68,Hypothermie
20642,T68,Hypothermie
20643,T69.-,Sonstige Schäden durch niedrige Temperatur
20644,T69.-,Sonstige Schäden durch niedrige Temperatur
20645,T69.0,Kälte-Nässe-Schaden der Hände oder Fä¼äe
20646,T69.0,Kälte-Nässe-Schaden der Hände oder Fä¼äe
20647,T69.1,Frostbeulen
20648,T69.1,Frostbeulen
20649,T69.8,Sonstige näher bezeichnete Schäden durch niedrige Temperatur
20650,T69.8,Sonstige näher bezeichnete Schäden durch niedrige Temperatur
20651,T69.9,"Schaden durch niedrige Temperatur, nicht näher bezeichnet"
20652,T69.9,"Schaden durch niedrige Temperatur, nicht näher bezeichnet"
20653,T70.-,Schäden durch Luft- und Wasserdruck
20654,T70.-,Schäden durch Luft- und Wasserdruck
20655,T70.0,Barotrauma des Ohres
20656,T70.0,Barotrauma des Ohres
20657,T70.1,Barotrauma der Nasennebenhä¶hlen
20658,T70.1,Barotrauma der Nasennebenhä¶hlen
20659,T70.2,Sonstige und nicht näher bezeichnete Schäden durch groäe Hä¶he
20660,T70.2,Sonstige und nicht näher bezeichnete Schäden durch groäe Hä¶he
20661,T70.3,Caissonkrankheit [Dekompressionskrankheit]
20662,T70.3,Caissonkrankheit [Dekompressionskrankheit]
20663,T70.4,Schäden durch Hochdruckflä¼ssigkeiten
20664,T70.4,Schäden durch Hochdruckflä¼ssigkeiten
20665,T70.8,Sonstige Schäden durch Luft- und Wasserdruck
20666,T70.8,Sonstige Schäden durch Luft- und Wasserdruck
20667,T70.9,"Schaden durch Luft- und Wasserdruck, nicht näher bezeichnet"
20668,T70.9,"Schaden durch Luft- und Wasserdruck, nicht näher bezeichnet"
20669,T71,Erstickung
20670,T71,Erstickung
20671,T73.-,Schäden durch sonstigen Mangel
20672,T73.-,Schäden durch sonstigen Mangel
20673,T73.0,Schäden durch Hunger
20674,T73.0,Schäden durch Hunger
20675,T73.1,Schäden durch Durst
20676,T73.1,Schäden durch Durst
20677,T73.2,Erschä¶pfung durch Ausgesetztsein (gegenä¼ber Witterungsunbilden)
20678,T73.2,Erschä¶pfung durch Ausgesetztsein (gegenä¼ber Witterungsunbilden)
20679,T73.3,Erschä¶pfung durch ä¼bermääige Anstrengung
20680,T73.3,Erschä¶pfung durch ä¼bermääige Anstrengung
20681,T73.8,Sonstige Schäden durch Mangel
20682,T73.8,Sonstige Schäden durch Mangel
20683,T73.9,"Schaden durch Mangel, nicht näher bezeichnet"
20684,T73.9,"Schaden durch Mangel, nicht näher bezeichnet"
20685,T74.-,Missbrauch von Personen
20686,T74.-,Missbrauch von Personen
20687,T74.0,Vernachlässigen oder Imstichlassen
20688,T74.0,Vernachlässigen oder Imstichlassen
20689,T74.1,Kä¶rperlicher Missbrauch
20690,T74.1,Kä¶rperlicher Missbrauch
20691,T74.2,Sexueller Missbrauch
20692,T74.2,Sexueller Missbrauch
20693,T74.3,Psychischer Missbrauch
20694,T74.3,Psychischer Missbrauch
20695,T74.8,Sonstige Formen des Missbrauchs von Personen
20696,T74.8,Sonstige Formen des Missbrauchs von Personen
20697,T74.9,"Missbrauch von Personen, nicht näher bezeichnet"
20698,T74.9,"Missbrauch von Personen, nicht näher bezeichnet"
20699,T75.-,Schäden durch sonstige äuäere Ursachen
20700,T75.-,Schäden durch sonstige äuäere Ursachen
20701,T75.0,Schäden durch Blitzschlag
20702,T75.0,Schäden durch Blitzschlag
20703,T75.1,Ertrinken und nichttä¶dliches Untertauchen
20704,T75.1,Ertrinken und nichttä¶dliches Untertauchen
20705,T75.2,Schäden durch Vibration
20706,T75.2,Schäden durch Vibration
20707,T75.3,Kinetose
20708,T75.3,Kinetose
20709,T75.4,Schäden durch elektrischen Strom
20710,T75.4,Schäden durch elektrischen Strom
20711,T75.8,Sonstige näher bezeichnete Schäden durch sonstige äuäere Ursachen
20712,T75.8,Sonstige näher bezeichnete Schäden durch sonstige äuäere Ursachen
20713,T76,Nicht näher bezeichnete Schäden durch äuäere Ursachen
20714,T76,Nicht näher bezeichnete Schäden durch äuäere Ursachen
20715,T78.-,"Unerwä¼nschte Nebenwirkungen, anderenorts nicht klassifiziert"
20716,T78.-,"Unerwä¼nschte Nebenwirkungen, anderenorts nicht klassifiziert"
20717,T78.0,Anaphylaktischer Schock durch Nahrungsmittelunverträglichkeit
20718,T78.0,Anaphylaktischer Schock durch Nahrungsmittelunverträglichkeit
20719,T78.1,"Sonstige Nahrungsmittelunverträglichkeit, anderenorts nicht klassifiziert"
20720,T78.1,"Sonstige Nahrungsmittelunverträglichkeit, anderenorts nicht klassifiziert"
20721,T78.2,"Anaphylaktischer Schock, nicht näher bezeichnet"
20722,T78.2,"Anaphylaktischer Schock, nicht näher bezeichnet"
20723,T78.3,Angioneurotisches ädem
20724,T78.3,Angioneurotisches ädem
20725,T78.4,"Allergie, nicht näher bezeichnet"
20726,T78.4,"Allergie, nicht näher bezeichnet"
20727,T78.8,"Sonstige unerwä¼nschte Nebenwirkungen, anderenorts nicht klassifiziert"
20728,T78.8,"Sonstige unerwä¼nschte Nebenwirkungen, anderenorts nicht klassifiziert"
20729,T78.9,"Unerwä¼nschte Nebenwirkung, nicht näher bezeichnet"
20730,T78.9,"Unerwä¼nschte Nebenwirkung, nicht näher bezeichnet"
20731,T79.-,"Bestimmte Frä¼hkomplikationen eines Traumas, anderenorts nicht klassifiziert"
20732,T79.-,"Bestimmte Frä¼hkomplikationen eines Traumas, anderenorts nicht klassifiziert"
20733,T79.0,Luftembolie (traumatisch)
20734,T79.0,Luftembolie (traumatisch)
20735,T79.1,Fettembolie (traumatisch)
20736,T79.1,Fettembolie (traumatisch)
20737,T79.2,Traumatisch bedingte sekundäre oder rezidivierende Blutung
20738,T79.2,Traumatisch bedingte sekundäre oder rezidivierende Blutung
20739,T79.3,"Posttraumatische Wundinfektion, anderenorts nicht klassifiziert"
20740,T79.3,"Posttraumatische Wundinfektion, anderenorts nicht klassifiziert"
20741,T79.4,Traumatischer Schock
20742,T79.4,Traumatischer Schock
20743,T79.5,Traumatische Anurie
20744,T79.5,Traumatische Anurie
20745,T79.6-,Traumatische Muskelischämie
20746,T79.6-,Traumatische Muskelischämie
20747,T79.60,Traumatische Muskelischämie der oberen Extremität
20748,T79.61,Traumatische Muskelischämie des Oberschenkels und der Hä¼fte
20749,T79.62,Traumatische Muskelischämie des Unterschenkels
20750,T79.63,Traumatische Muskelischämie des Fuäes
20751,T79.68,Traumatische Muskelischämie sonstiger Lokalisation
20752,T79.69,Traumatische Muskelischämie nicht näher bezeichneter Lokalisation
20753,T79.7,Traumatisches subkutanes Emphysem
20754,T79.7,Traumatisches subkutanes Emphysem
20755,T79.8,Sonstige Frä¼hkomplikationen eines Traumas
20756,T79.8,Sonstige Frä¼hkomplikationen eines Traumas
20757,T79.9,Nicht näher bezeichnete Frä¼hkomplikation eines Traumas
20758,T79.9,Nicht näher bezeichnete Frä¼hkomplikation eines Traumas
20759,T80.-,"Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20760,T80.-,"Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20761,T80.0,"Luftembolie nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20762,T80.0,"Luftembolie nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20763,T80.1,"Gefääkomplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20764,T80.1,"Gefääkomplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20765,T80.2,"Infektionen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20766,T80.2,"Infektionen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20767,T80.3,AB0-Unverträglichkeitsreaktion
20768,T80.3,AB0-Unverträglichkeitsreaktion
20769,T80.4,Rh-Unverträglichkeitsreaktion
20770,T80.4,Rh-Unverträglichkeitsreaktion
20771,T80.5,Anaphylaktischer Schock durch Serum
20772,T80.5,Anaphylaktischer Schock durch Serum
20773,T80.6,Sonstige Serumreaktionen
20774,T80.6,Sonstige Serumreaktionen
20775,T80.8,"Sonstige Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20776,T80.8,"Sonstige Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20777,T80.9,"Nicht näher bezeichnete Komplikation nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20778,T80.9,"Nicht näher bezeichnete Komplikation nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken"
20779,T81.-,"Komplikationen bei Eingriffen, anderenorts nicht klassifiziert"
20780,T81.-,"Komplikationen bei Eingriffen, anderenorts nicht klassifiziert"
20781,T81.0,"Blutung und Hämatom als Komplikation eines Eingriffes, anderenorts nicht klassifiziert"
20782,T81.0,"Blutung und Hämatom als Komplikation eines Eingriffes, anderenorts nicht klassifiziert"
20783,T81.1,"Schock während oder als Folge eines Eingriffes, anderenorts nicht klassifiziert"
20784,T81.1,"Schock während oder als Folge eines Eingriffes, anderenorts nicht klassifiziert"
20785,T81.2,"Versehentliche Stich- oder Risswunde während eines Eingriffes, anderenorts nicht klassifiziert"
20786,T81.2,"Versehentliche Stich- oder Risswunde während eines Eingriffes, anderenorts nicht klassifiziert"
20787,T81.3,"Aufreiäen einer Operationswunde, anderenorts nicht klassifiziert"
20788,T81.3,"Aufreiäen einer Operationswunde, anderenorts nicht klassifiziert"
20789,T81.4,"Infektion nach einem Eingriff, anderenorts nicht klassifiziert"
20790,T81.4,"Infektion nach einem Eingriff, anderenorts nicht klassifiziert"
20791,T81.5,"Fremdkä¶rper, der versehentlich nach einem Eingriff in einer Kä¶rperhä¶hle oder Operationswunde zurä¼ckgeblieben ist"
20792,T81.5,"Fremdkä¶rper, der versehentlich nach einem Eingriff in einer Kä¶rperhä¶hle oder Operationswunde zurä¼ckgeblieben ist"
